,logFC,logCPM,LR,PValue,DE,FDR
5:122639716|122639889,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
5:125580247|125583360,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
6:55147700|55147997,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
6:87880467|87881158,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
8:93849728|93872375,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
8:95558401|95559197,1.66006398430285,-4.99464670570149,0.639295199899861,0.423966130755824,0,0.658368662986791
X:37514240|37519867,1.58946091320656,-4.78591680568209,0.604003525767195,0.437054563806978,0,0.658368662986791
18:31766843|31769152,-1.5862420349381,-4.80349785526735,0.600598691254143,0.438349689381828,0,0.658368662986791
10:89309614|89319386,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
11:50186819|50186976,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
15:91691055|91695288,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
16:17154747|17155000,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
16:22713075|22715359,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
16:38071490|38071876,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
17:34957817|35036930,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
17:57352079|57352218,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
19:39296052|39298275,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
1:130778887|130779412,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
1:140090689|140090874,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
1:153495546|153495713,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
2:143789649|143789820,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
2:174266459|174267765,-1.58341386381567,-5.00773067294223,0.599200557590235,0.438883212235355,0,0.658368662986791
